"tmdb","trakt","watched_at","season","episode","episode_title","show_title"
"968665","533995","2018-05-06T05:56:00.000Z","27","7","Swoop in for the Kill","Survivor"
"968664","533994","2018-05-05T20:40:01.000Z","27","6","One-Man Wrecking Ball","Survivor"
"968663","533993","2018-05-05T17:15:25.000Z","27","5","The Dead Can Still Talk","Survivor"
"968662","533992","2018-05-05T16:30:00.000Z","27","4","One Armed Dude and Three Moms","Survivor"
"968661","533991","2018-05-05T14:58:44.000Z","27","3","Opening Pandora's Box","Survivor"
"968736","533990","2018-05-05T09:16:12.000Z","27","2","Rule in Chaos","Survivor"
"968658","533989","2018-05-05T07:27:38.000Z","27","1","Blood Is Thicker Than Anything","Survivor"
"63266","73848","2018-05-04T17:03:47.000Z","9","6","The Merv Griffin Show","Seinfeld"
"1481464","2912159","2018-05-04T15:18:46.000Z","36","11","The Finish Line Is In Sight","Survivor"
"63115","73698","2018-05-04T11:39:16.000Z","2","7","The Revenge","Seinfeld"
"1438607","2648191","2018-05-04T05:00:00.000Z","6","1","An Infinite Capacity for Taking Pains","Elementary"
"1477824","2878077","2018-05-03T07:15:00.000Z","36","10","It's Like the Perfect Crime","Survivor"
"1472892","2878076","2018-05-02T17:00:00.000Z","36","9","The Sea Slug Slugger","Survivor"
"66452","77435","2018-05-02T07:45:00.000Z","1","1","The Target","The Wire"
"1137999","1404616","2018-05-01T09:48:00.000Z","20","15","Heroes vs. Villains Reunion","Survivor"
"1137998","1404615","2018-05-01T08:47:00.000Z","20","14","Anything Could Happen","Survivor"
"1137997","1404614","2018-04-30T20:00:00.000Z","20","13","Loose Lips Sink Ships","Survivor"
"1137995","1404613","2018-04-30T18:57:00.000Z","20","12","A Sinking Ship","Survivor"
"1137994","1404612","2018-04-30T10:13:00.000Z","20","11","Jumping Ship","Survivor"
"1137993","1404611","2018-04-29T20:18:00.000Z","20","10","Going Down In Flames","Survivor"
"1137992","1404610","2018-04-29T19:18:00.000Z","20","9","Survivor History","Survivor"
"1137934","1404556","2018-04-28T19:39:13.000Z","16","15","Live Reunion Show","Survivor"
"1137933","1404555","2018-04-28T19:00:08.000Z","16","14","Stir the Pot!","Survivor"
"1137932","1404554","2018-04-28T07:54:51.000Z","16","13","If It Smells Like a Rat, Give It Cheese","Survivor"
"1137931","1404553","2018-04-28T06:18:53.000Z","16","12","I'm Gonna Fix Her","Survivor"
"1137930","1404552","2018-04-27T19:12:27.000Z","16","11","I'm Ruthless and I Have a Smile On My Face","Survivor"
"1137929","1404551","2018-04-27T17:25:15.000Z","16","10","I Promise...","Survivor"
"1388698","2777226","2018-04-27T08:58:21.000Z","1","6","Coasts","Blue Planet II"
"1137928","1404550","2018-04-26T19:22:49.000Z","16","9","I'm In Such a Hot Pickle!","Survivor"
"1137927","1404549","2018-04-26T17:44:40.000Z","16","8","A Lost Puppy Dog","Survivor"
"1137926","1404548","2018-04-26T16:51:23.000Z","16","7","Like a Wide-Eyed Kid In a Candy Store","Survivor"
"1137925","1404547","2018-04-25T19:49:58.000Z","16","6","It Hit Everyone Pretty Hard!","Survivor"
"1137924","1404546","2018-04-25T16:10:32.000Z","16","5","He's a Ball of Goo!","Survivor"
"1137923","1404545","2018-04-24T19:17:09.000Z","16","4","That's Baked, Barbecued and Fried!","Survivor"
"1137922","1404544","2018-04-23T21:00:00.000Z","16","3","I Should Be Carried on the Chariot-Type Thing!","Survivor"
"1463593","2933089","2018-04-23T19:42:06.000Z","3","3","Episode 3","The Durrells"
"1137921","1404543","2018-04-21T18:40:13.000Z","16","2","The Sounds of Jungle Love","Survivor"
"1137920","1404542","2018-04-20T17:39:27.000Z","16","1","You Guys Are Dumber Than You Look","Survivor"
"1137991","1404609","2018-04-18T20:51:25.000Z","20","8","Expectations","Survivor"
"1288902","2226223","2018-04-18T19:58:23.000Z","3","4","G'Day Melbourne","The Leftovers"
"1137990","1404608","2018-04-18T19:41:23.000Z","20","7","I'm Not a Good Villain","Survivor"
"1137989","1404607","2018-04-17T19:41:06.000Z","20","6","Banana Etiquette","Survivor"
"1137988","1404606","2018-04-17T18:27:37.000Z","20","5","Knights of the Round Table","Survivor"
"1288901","2226222","2018-04-17T04:51:03.000Z","3","3","Crazy Whitefella Thinking","The Leftovers"
"1288900","2226215","2018-04-15T19:04:17.000Z","3","2","Don't Be Ridiculous","The Leftovers"
"1266938","2226214","2018-04-15T17:57:14.000Z","3","1","The Book of Kevin","The Leftovers"
"1388699","2777225","2018-04-15T13:34:31.000Z","1","5","Green Seas","Blue Planet II"
"1134175","1905935","2018-04-15T07:32:06.000Z","2","10","I Live Here Now","The Leftovers"
"1134174","1905934","2018-04-14T19:52:21.000Z","2","9","Ten Thirteen","The Leftovers"
"1469598","2878075","2018-04-13T19:10:09.000Z","36","8","Fear Keeps You Sharp","Survivor"
"1134173","1905933","2018-04-13T18:42:34.000Z","2","8","International Assassin","The Leftovers"
"1112546","1905932","2018-04-12T18:06:10.000Z","2","7","A Most Powerful Adversary","The Leftovers"
"1109047","1905931","2018-04-11T18:52:40.000Z","2","6","Lens","The Leftovers"
"1107752","1905930","2018-04-10T18:02:32.000Z","2","5","No Room at the Inn","The Leftovers"
"1137987","1404605","2018-04-09T19:48:14.000Z","20","4","Tonight, We Make Our Move","Survivor"
"1137986","1404604","2018-04-06T20:22:58.000Z","20","3","That Girl is Like a Virus","Survivor"
"1107751","1905929","2018-04-06T17:17:30.000Z","2","4","Orange Sticker","The Leftovers"
"1107750","1905928","2018-04-06T07:09:12.000Z","2","3","Off Ramp","The Leftovers"
"1107749","1905927","2018-04-06T05:09:55.000Z","2","2","A Matter of Geography","The Leftovers"
"1465143","2878073","2018-04-05T20:29:36.000Z","36","7","Gotta Risk It For The Biscuit","Survivor"
"1092953","1905926","2018-04-05T19:14:23.000Z","2","1","Axis Mundi","The Leftovers"
"990363","935261","2018-04-04T05:16:00.000Z","1","10","The Prodigal Son Returns","The Leftovers"
"990362","935260","2018-04-03T19:40:04.000Z","1","9","The Garveys at Their Best","The Leftovers"
"1137985","1404603","2018-04-02T19:58:02.000Z","20","2","It's Getting the Best of Me","Survivor"
"990365","935259","2018-04-02T19:18:49.000Z","1","8","Cairo","The Leftovers"
"1388697","2777224","2018-04-02T08:44:07.000Z","1","4","Big Blue","Blue Planet II"
"990364","935258","2018-04-02T08:00:17.000Z","1","7","Solace for Tired Feet","The Leftovers"
"990366","935257","2018-04-01T19:12:33.000Z","1","6","Guest","The Leftovers"
"1354596","2675941","2018-03-31T19:11:26.000Z","1","8","USA vs. Theodore J. Kaczynski","Manhunt"
"1354595","2675940","2018-03-31T05:34:29.000Z","1","7","Lincoln","Manhunt"
"1354594","2675939","2018-03-31T04:52:18.000Z","1","6","Ted","Manhunt"
"1354086","2675938","2018-03-30T18:50:44.000Z","1","5","Abri","Manhunt"
"1350490","2675937","2018-03-30T14:55:13.000Z","1","4","Publish or Perish","Manhunt"
"1343231","2653605","2018-03-30T12:55:07.000Z","1","3","Fruit of the Poisonous Tree","Manhunt"
"1459275","2878072","2018-03-29T19:39:21.000Z","36","6","Fate Is The Homie","Survivor"
"1456520","2920222","2018-03-29T17:11:19.000Z","3","1","Episode 1","The Durrells"
"1347641","2653604","2018-03-29T05:09:35.000Z","1","2","Pure Wudder","Manhunt"
"1332595","2538466","2018-03-28T19:04:31.000Z","1","1","UNABOM","Manhunt"
"63261","73843","2018-03-28T16:08:48.000Z","9","1","The Butter Shave","Seinfeld"
"988348","935256","2018-03-27T18:57:37.000Z","1","5","Gladys","The Leftovers"
"1420433","2846056","2018-03-27T12:02:05.000Z","2","9","Alone","American Crime Story"
"1137984","1404602","2018-03-25T07:00:34.000Z","20","1","Slay Everyone, Trust No One","Survivor"
"988347","935255","2018-03-25T06:18:24.000Z","1","4","B.J. and the A.C.","The Leftovers"
"1459274","2878069","2018-03-24T20:39:48.000Z","36","5","A Diamond In The Rough","Survivor"
"988346","935254","2018-03-24T08:45:00.000Z","1","3","Two Boats and a Helicopter","The Leftovers"
"1388696","2777223","2018-03-21T20:58:20.000Z","1","3","Coral Reefs","Blue Planet II"
"988345","935253","2018-03-20T20:50:00.000Z","1","2","Penguin One, Us Zero","The Leftovers"
"1385732","2774032","2018-03-20T17:31:38.000Z","1","2","The Deep","Blue Planet II"
"983732","935252","2018-03-18T17:00:00.000Z","1","1","Pilot","The Leftovers"
"","2925152","2018-03-18T14:00:00.000Z","1","1","The Lost Confession Interview","OJ Simpson: The Lost Confession"
"1375588","2758469","2018-03-18T09:56:37.000Z","1","1","One Ocean","Blue Planet II"
"63182","73765","2018-03-18T09:34:09.000Z","5","15","The Pie","Seinfeld"
"63170","73753","2018-03-18T08:39:33.000Z","5","3","The Glasses","Seinfeld"
"1379148","2509593","2018-03-17T21:54:30.000Z","1","10","Episode 10","Mindhunter"
"1379147","2509592","2018-03-17T20:56:33.000Z","1","9","Episode 9","Mindhunter"
"1379146","2509591","2018-03-17T19:46:57.000Z","1","8","Episode 8","Mindhunter"
"1379145","2509590","2018-03-17T15:50:56.000Z","1","7","Episode 7","Mindhunter"
"1379144","2509589","2018-03-17T14:42:28.000Z","1","6","Episode 6","Mindhunter"
"1379143","2509588","2018-03-17T14:20:37.000Z","1","5","Episode 5","Mindhunter"
"1457771","2878067","2018-03-17T09:06:59.000Z","36","4","Trust Your Gut","Survivor"
"1379142","2509587","2018-03-16T21:30:00.000Z","1","4","Episode 4","Mindhunter"
"1379140","2509586","2018-03-16T20:12:50.000Z","1","3","Episode 3","Mindhunter"
"1379139","2509585","2018-03-16T16:29:40.000Z","1","2","Episode 2","Mindhunter"
"1337906","2509584","2018-03-16T15:03:46.000Z","1","1","Episode 1","Mindhunter"
"1445260","2795660","2018-03-15T12:53:06.000Z","5","10","Fighting for Farrell's","The Profit"
"1429706","2795659","2018-03-15T12:04:26.000Z","5","9","Southern Culture","The Profit"
"1423518","2795658","2018-03-15T12:04:13.000Z","5","8","Faded Royalty","The Profit"
"1420428","2782097","2018-03-15T09:42:57.000Z","2","8","Creator/Destroyer","American Crime Story"
"1448623","2869974","2018-03-15T09:42:28.000Z","2","18","The Wedding","This Is Us"
"1419916","2795657","2018-03-13T16:36:19.000Z","5","7","JD Custom Designs","The Profit"
"1417318","2795656","2018-03-10T20:00:09.000Z","5","6","Rayjus","The Profit"
"","2844076","2018-03-09T17:40:50.000Z","0","4","The Profit in Marijuana Country","The Profit"
"1454507","2878065","2018-03-08T16:32:18.000Z","36","3","Only Time Will Tell","Survivor"
"1925729","2567850","2018-03-08T09:21:12.000Z","1","11","Stress","The Truth About..."
"1420427","2782096","2018-03-08T06:12:47.000Z","2","7","Ascent","American Crime Story"
"1439862","2869973","2018-03-07T21:23:42.000Z","2","17","This Big, Amazing, Beautiful Life","This Is Us"
"1407708","2633945","2018-03-06T15:31:46.000Z","5","5","Mr. Cory's Cookies","The Profit"
"1435802","2868386","2018-03-05T17:36:59.000Z","2","16","Vegas, Baby","This Is Us"
"1420432","2782095","2018-03-02T22:55:55.000Z","2","6","Descent","American Crime Story"
"1448980","2813525","2018-03-02T15:29:55.000Z","36","2","Can You Reverse the Curse? (2)","Survivor"
"1428904","2808773","2018-03-01T20:59:41.000Z","36","1","Can You Reverse the Curse? (1)","Survivor"
"1439895","2874498","2018-02-28T17:08:46.000Z","9","24","Episode 24","Shark Tank"
"1434958","2852761","2018-02-27T13:20:00.000Z","9","23","Episode 23","Shark Tank"
"1199091","2260527","2018-02-27T09:04:44.000Z","1","8","Epiphany","Medici"
"1199090","2260526","2018-02-27T07:57:57.000Z","1","7","Purgatory","Medici"
"1199089","2260525","2018-02-26T20:00:36.000Z","1","6","Ascendancy","Medici"
"1199088","2260524","2018-02-26T19:08:58.000Z","1","5","Temptation","Medici"
"1199087","2260523","2018-02-26T11:07:58.000Z","1","4","Judgement Day","Medici"
"1199086","2260522","2018-02-26T07:28:24.000Z","1","3","Pestilence","Medici"
"1199085","2260520","2018-02-26T05:55:42.000Z","1","2","The Dome and the Domicile","Medici"
"1199072","2260518","2018-02-25T21:03:05.000Z","1","1","Original Sin","Medici"
"63135","73718","2018-02-23T19:40:47.000Z","3","15","The Suicide","Seinfeld"
"1425206","2852760","2018-02-21T20:59:06.000Z","9","22","Episode 22","Shark Tank"
"1420431","2782094","2018-02-15T21:20:47.000Z","2","5","Don't Ask Don't Tell","American Crime Story"
"1407417","2633944","2018-02-12T21:29:30.000Z","5","4","Monica Potter Home","The Profit"
"1925724","1890893","2018-02-09T18:59:14.000Z","1","6","Your Teeth - Part 2","The Truth About..."
"1925723","1890892","2018-02-08T20:35:48.000Z","1","5","Your Teeth - Part 1","The Truth About..."
"1420426","2782093","2018-02-08T07:09:07.000Z","2","4","House by the Lake","American Crime Story"
"1424100","2868385","2018-02-07T21:54:47.000Z","2","15","The Car","This Is Us"
"1925733","2872117","2018-02-06T20:37:09.000Z","1","15","Getting Fit","The Truth About..."
"1240790","2633940","2018-02-06T19:42:26.000Z","5","2","Tumbleweed Tiny Homes","The Profit"
"1424099","2844485","2018-02-05T21:14:17.000Z","2","14","Super Bowl Sunday","This Is Us"
"1425204","2826370","2018-02-04T12:34:47.000Z","9","20","Episode 20","Shark Tank"
"1425205","2849088","2018-02-04T11:31:18.000Z","9","21","Episode 21","Shark Tank"
"1422110","2823813","2018-02-03T18:12:17.000Z","9","19","Episode 19","Shark Tank"
"1422109","2823812","2018-02-03T17:23:02.000Z","9","18","Episode 18","Shark Tank"
"1420430","2782092","2018-02-03T06:37:59.000Z","2","3","A Random Killing","American Crime Story"
"1417084","2823811","2018-01-31T21:10:48.000Z","9","17","Episode 17","Shark Tank"
"1417083","2823810","2018-01-31T14:26:47.000Z","9","16","Episode 16","Shark Tank"
"1416984","2823809","2018-01-26T20:53:50.000Z","9","15","Episode 15","Shark Tank"
"1420429","2782091","2018-01-25T21:23:23.000Z","2","2","Manhunt","American Crime Story"
"1417820","2844484","2018-01-24T20:11:57.000Z","2","13","That'll Be the Day","This Is Us"
"134385","5108830","2018-01-20T18:54:20.000Z","49","12","The Truth about Fat","Horizon"
"1416983","2818891","2018-01-20T18:00:11.000Z","9","14","Episode 14","Shark Tank"
"1411559","2815569","2018-01-19T22:47:24.000Z","2","12","Clooney","This Is Us"
"1387736","2474311","2018-01-18T21:30:00.000Z","2","1","The Man Who Would Be Vogue","American Crime Story"
"1925730","2567852","2018-01-13T13:44:54.000Z","1","12","Sleep","The Truth About..."
"1403816","2787453","2018-01-11T19:44:27.000Z","2","11","The Fifth Wheel","This Is Us"
"1925721","1818378","2018-01-07T19:56:37.000Z","1","3","Fat","The Truth About..."
"1925715","1797456","2018-01-07T08:56:23.000Z","1","1","Sugar","The Truth About..."
"1925717","1797457","2018-01-06T20:34:41.000Z","1","2","Calories","The Truth About..."
"133210","144795","2017-12-30T20:41:40.000Z","0","52","Lost Horizons: The Big Bang","Horizon"
"0","1782051","2017-12-27T20:27:16.000Z","0","88","What's The Right Diet For You? (3)","Horizon"
"0","1782049","2017-12-27T14:26:36.000Z","0","87","What's The Right Diet For You? (2)","Horizon"
"0","1782048","2017-12-26T11:08:05.000Z","0","86","What's The Right Diet For You? (1)","Horizon"
"1005340","5108892","2017-12-24T19:33:15.000Z","51","4","Sugar v Fat","Horizon"
"1741828","6571361","2017-12-23T18:13:49.000Z","35","15","Heroes vs. Healers vs. Hustlers Reunion","Survivor"
"1741828","6571361","2017-12-22T21:33:55.000Z","35","15","Heroes vs. Healers vs. Hustlers Reunion","Survivor"
"1408047","2794991","2017-12-22T21:33:55.000Z","35","14","Million Dollar Night","Survivor"
"63109","73692","2017-12-19T20:51:43.000Z","2","1","The Ex-Girlfriend","Seinfeld"
"63108","73691","2017-12-17T20:36:06.000Z","1","5","The Stock Tip","Seinfeld"
"63220","73803","2017-12-17T20:07:19.000Z","7","7","The Secret Code","Seinfeld"
"63107","73690","2017-12-16T09:16:46.000Z","1","4","Male Unbonding","Seinfeld"
"1395996","2633943","2017-12-15T21:37:00.000Z","5","3","Detroit Denim","The Profit"
"1402628","2794989","2017-12-14T19:58:03.000Z","35","13","The Survivor Devil","Survivor"
"1240789","2544747","2017-12-14T12:21:48.000Z","5","1","Biggest Wins and Most Heartbreaking Losses","The Profit"
"63257","73839","2017-12-13T18:29:19.000Z","8","19","The Yada Yada","Seinfeld"
"63104","73687","2017-12-12T17:06:20.000Z","1","1","The Seinfeld Chronicles","Seinfeld"
"63236","73819","2017-12-12T16:37:57.000Z","7","23","The Wait Out","Seinfeld"
"86120","98020","2017-12-12T08:22:40.000Z","2","5","The One with Five Steaks and an Eggplant","Friends"
"63265","73847","2017-12-11T20:10:32.000Z","9","5","The Junk Mail","Seinfeld"
"63106","73689","2017-12-11T19:39:03.000Z","1","3","The Robbery","Seinfeld"
"63258","73840","2017-12-10T16:50:07.000Z","8","20","The Millennium","Seinfeld"
"63270","73852","2017-12-10T14:23:20.000Z","9","10","The Strike","Seinfeld"
"63263","73845","2017-12-10T11:13:21.000Z","9","3","The Serenity Now","Seinfeld"
"63138","73721","2017-12-09T18:06:20.000Z","3","18","The Boyfriend (2)","Seinfeld"
"63137","73720","2017-12-09T17:44:36.000Z","3","17","The Boyfriend (1)","Seinfeld"
"63161","73744","2017-12-08T20:31:07.000Z","4","18","The Old Man","Seinfeld"
"63114","73697","2017-12-08T20:08:24.000Z","2","6","The Statue","Seinfeld"
"63131","73714","2017-12-08T19:41:08.000Z","3","11","The Alternate Side","Seinfeld"
"63260","73842","2017-12-08T17:35:14.000Z","8","22","The Summer of George","Seinfeld"
"63117","73700","2017-12-08T13:48:06.000Z","2","9","The Deal","Seinfeld"
"63116","73699","2017-12-08T08:03:40.000Z","2","8","The Heart Attack","Seinfeld"
"1402632","2784803","2017-12-07T20:25:29.000Z","35","12","Not Going to Roll Over and Die","Survivor"
"63112","73695","2017-12-07T15:00:33.000Z","2","4","The Phone Message","Seinfeld"
"63116","73699","2017-12-06T19:56:19.000Z","2","8","The Heart Attack","Seinfeld"
"63239","73821","2017-12-06T15:40:01.000Z","8","1","The Foundation","Seinfeld"
"63237","73820","2017-12-05T19:30:54.000Z","7","24","The Invitations","Seinfeld"
